Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
38008,5TTGoX70AFrTvuEtqHK37S,Arctic Monkeys,AM,No. 1 Party Anthem,71,243131,False,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4,garage
106570,3HSt1ZgyKd8MONJ722o8PT,Bo Kaspers Orkester,Amerika,Vi kommer aldrig att dö,37,264226,False,0.664,0.499,5,-12.929,0,0.0298,0.0589,0.000826,0.103,0.194,110.153,4,swedish
113170,35GACeX8Zl55jp29xFbvvo,Mosaic MSC,Glory & Wonder,Tremble - Live,61,309093,False,0.329,0.682,0,-6.374,1,0.0526,0.221,0.0,0.19,0.162,148.029,4,world-music
246,1gRa1tyGV1GY60QgU5DkQH,Dave Barnes,Christmas Faves 2022,I'll Be Home For Christmas,0,183293,False,0.594,0.307,10,-13.062,1,0.0249,0.796,0.0414,0.15,0.24,94.026,3,acoustic
11641,4pODICyT0skWqpXC2FrJ9o,The Rolling Stones,Flashpoint,Ruby Tuesday - Live / Remastered 2009,30,213466,False,0.446,0.878,0,-4.238,1,0.0469,0.704,0.00153,0.99,0.435,107.843,4,british
4023,5Bv3hddlRFyhTcYtYeoXed,Mohan,Udaan,Naav (Chadhti Lehrein Laang Na Paye),43,252158,False,0.608,0.687,2,-7.083,1,0.0536,0.449,2.1e-06,0.0625,0.548,83.918,4,ambient
89307,6Kwo18gzpFZnZhlAwhn5cl,Sebastian Yatra;Beret,Café en casa,Vuelve,6,225213,False,0.692,0.49,11,-6.077,1,0.0464,0.466,0.0,0.109,0.255,155.831,4,reggaeton
20002,5nCthAh3jt4xKuLJAifAaR,Katy Perry,Harleys In Hawaii,Harleys In Hawaii,73,185815,False,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,4,dance
86375,5rGvxTkDXn5lIuV7Qh2war,Klamydia,Klamydia,Pohjanmaalla,41,207266,False,0.39,0.975,7,-2.602,1,0.0373,0.00231,0.0,0.326,0.636,99.103,4,punk
82882,0973OdStQqLjCdZyRyrYQV,The New Pornographers,Challengers,Unguided,22,393213,False,0.478,0.779,9,-6.041,1,0.0295,0.287,0.00106,0.0954,0.224,80.972,4,power-pop
42966,4GYKH4loytB7knu4PENoDf,Nasum,Helvete,Worst Case Scenario,10,119080,True,0.267,0.751,10,-6.596,0,0.138,5.05e-06,0.874,0.0514,0.211,165.614,3,grindcore
9057,2e0tjPnWrT0w5225k6aB7B,BK;El Lif Beatz,Castelos & Ruínas,Sigo na Sombra,51,195324,False,0.633,0.731,11,-5.036,0,0.353,0.417,0.0,0.344,0.683,84.223,4,brazil
92383,44IRk3JU9STse043Fkz9Nw,Elvis Presley,Elvis 2nd To None,Kentucky Rain,29,198200,False,0.432,0.444,0,-8.914,1,0.0333,0.567,2.51e-06,0.107,0.546,105.868,4,rockabilly
80736,0GOb2YPtPEo9JcFYK77Uso,Shreya Ghoshal;Chiranjeevi;Salman Khan,God Father (Hindi),Thaar Maar Thakkar Maar,20,267727,False,0.791,0.938,6,-4.209,0,0.0703,0.245,1.23e-06,0.158,0.85,132.038,4,pop-film
90473,3zCOn0PzxaMPw9J2aCipfM,Los Baby's,Antología...Los Baby's,Sabotaje,33,187920,False,0.634,0.468,4,-11.862,1,0.0367,0.403,0.0,0.101,0.694,98.899,4,rock-n-roll
89783,3kkQOLp4QRNH0zAZIyCt4D,Dj Joe,Fatal Fantassy 3,El Phillie,44,173113,False,0.841,0.728,11,-5.789,1,0.0463,0.156,8.34e-05,0.113,0.703,100.002,4,reggaeton
17576,02A3eRn6nWx5NFQ8V0bzD8,GAZZI,Puro Mareo (Vol. 2),Qué Tengo Que Hacer,17,280615,False,0.86,0.779,7,-5.342,1,0.0393,0.000645,0.136,0.0653,0.475,130.005,4,club
104004,6QdFtyixbbTami8OPxtJuw,Lola Indigo;Maria Becerra,Clásicos de ahora: Perreo,DISCOTEKA,0,174801,False,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21e-06,0.0923,0.549,105.992,4,spanish
68942,13dOCMI6S2yLVvmC3CgDW5,Julianno Sosa;Keylon;Ak4:20,No Saen,El Extendo,39,174915,True,0.833,0.601,5,-7.644,1,0.248,0.22,1.46e-06,0.17,0.774,140.008,4,latino
42937,5IXpJkpRvk97JoLMTitMPG,Carcass,Reek of Putrefaction,Suppuration,13,139333,True,0.173,0.894,4,-8.454,0,0.0784,0.0224,0.963,0.249,0.077,106.559,3,grindcore
74424,6YPpOUPDkrcGOBMXZju96h,Pitty,Chiaroscuro,Só Agora,44,204800,False,0.532,0.488,9,-9.692,1,0.0235,0.274,0.0011,0.426,0.156,87.97,4,mpb
94491,0bItzrP7o3GwzrL6N9sJkb,Powfu;Rxseboy,some boring love stories pt 5,when the hospital was my home (feat. Rxseboy),50,153600,False,0.741,0.553,2,-9.026,1,0.239,0.859,0.0,0.133,0.738,74.962,4,sad
34624,2RiBogNRfulkNf7fVbPOrJ,Vance Joy,Nation of Two,Saturday Sun,71,214720,False,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,4,folk
29987,7hXIYmnroOk6YikdncYlI4,Krewella;BEAUZ,The Body Never Lies,Never Been Hurt,40,195744,False,0.773,0.85,1,-3.595,1,0.213,0.0751,2.5e-05,0.0939,0.579,125.051,4,dubstep
104091,3NRVfxtC8mYrPoHjKahcng,Los Rodriguez,Música para casa,Dispara,0,159520,False,0.581,0.92,7,-5.535,1,0.0321,0.0659,7.4e-06,0.0964,0.822,102.033,4,spanish
30474,2tYujK3aoSsRTp8uCvzVFE,Felix Jaehn;Zoe Wees,EDM Gaming Music Autumn/Winter 2022,Do It Better,0,170045,False,0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,4,edm
51340,2BcPFQ7nrtUObgAs72xaac,Anirudh Ravichander;Gana Balachandar,Master (Original Motion Picture Soundtrack),Vaathi Coming,61,228257,False,0.643,0.952,7,-4.15,1,0.246,0.276,0.49,0.0588,0.585,164.784,4,hip-hop
78253,5GHeG2yv8s4KPS73FBOwxB,Buddy,Bis das Licht angeht,Bis das Licht angeht,34,152571,False,0.732,0.842,8,-12.88,1,0.141,0.0171,0.00033,0.0876,0.21,139.93,4,party
78935,2sgpYwWVQAXWetqtO9Kh24,Fäaschtbänkler,Partyplanet,Keine Panik,24,192906,False,0.727,0.815,3,-4.906,0,0.0434,0.122,1.01e-05,0.197,0.906,127.997,4,party
111391,6jAMoVGlGeFPq4xFIXc7J8,Archive,Live at the Zénith,Fuck U - Live Zénith Paris,21,333560,False,0.356,0.752,9,-6.76,0,0.0455,0.091,0.0,0.571,0.263,199.866,4,trip-hop
22290,1aSlbsafTMTjyu9Q616v8a,Upon A Burning Body,Red. White. Green.,Planet Terror,26,204333,False,0.294,0.976,9,-4.638,1,0.28,0.00211,0.0,0.0757,0.0391,104.149,3,death-metal
89598,2s6gzgAjQIqv8dhFZbyiRU,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,Halloween 2022 Perreo Vol. 4,Déjate Querer,0,202823,False,0.755,0.792,6,-4.238,1,0.0483,0.028,0.0,0.0754,0.842,106.015,4,reggaeton
70296,0VwzEoaTzrA4zjaRIkXpbh,Abin Fang,好人Abin 方炯鑌首張個人創作專輯,壞人,60,300093,False,0.462,0.516,11,-5.987,1,0.0367,0.4,0.0,0.092,0.283,99.671,4,mandopop
93001,2elBGcWYDisolhRue2UyTE,Igor Talkov,Серия Лучшие Артисты России,Летний дождь,32,512365,False,0.665,0.315,2,-16.679,0,0.0297,0.577,4.84e-06,0.364,0.544,111.057,4,romance
105601,74VB8CX8NJMTUGnq4g45zA,Timothy Infinite,Wash,Wash,20,216296,False,0.751,0.615,1,-5.835,1,0.244,0.102,0.256,0.177,0.535,81.01,4,study
106093,22MstiHv8RQFPMKyG8Ke9f,Icona Pop;Just Kiddin,Dance Dance Dance,Brightside - Just Kiddin Remix,0,306463,False,0.817,0.63,9,-4.631,1,0.203,0.00237,0.35,0.202,0.432,122.933,4,swedish
53404,6EzWKhqPcFtGKLFmE6Qpxs,Anne-Marie;The Wild;Aitch,PSYCHO (feat. Aitch) [The Wild Remix],PSYCHO (feat. Aitch) - The Wild Remix,0,190664,True,0.679,0.783,0,-4.992,1,0.14,0.00231,8.01e-05,0.309,0.507,128.045,4,house
50422,1PsY0LaQ87ZR2s6fuQtc2X,Pappo,Por Siempre,Que Sea Rock,25,268400,False,0.305,0.96,9,-4.717,1,0.0509,0.0104,0.00334,0.982,0.361,157.201,4,heavy-metal
16157,3oIit4SAjQVdzqY15adCpV,Yiruma,Classical Christmas,Maybe Christmas - Orchestra Version,0,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,classical
39772,1SdRJopHk3fpmZ7E5vi5zA,badmómzjay,18,Lights Out,39,171180,True,0.727,0.627,4,-6.718,0,0.187,0.143,0.0025,0.137,0.266,139.936,4,german
69417,364JOpyNG8YxuxK94jjmzf,Franco;Jyothsna,Velli Nakshathram (Original Motion Picture Soundtrack),Pynapple Penne,28,275840,False,0.745,0.795,1,-10.724,1,0.0664,0.0741,6.42e-06,0.353,0.78,129.997,4,malay
27372,18JswBqtbjbIkPZTI9KK8a,BCee;Charlotte Haining,Life as We Know It,Give Me a Break,19,292513,False,0.488,0.878,11,-5.241,0,0.0381,0.0103,0.0828,0.043,0.29,173.963,4,drum-and-bass
76798,7HFBLgxWohrJ468Xnr9fcW,Tomaso Albinoni;L'armonia delle Cetre;Matteo Saccà,"Tomaso Albinoni: 12 Sonate a tre Op. 3 (Balletti, Venezia, 1701 - World Premiere Recording On Period Instruments)","12 Sonate a tre - Sonata I in C Major, Op. 3: I. Preludio, Largo",21,109463,False,0.197,0.06,11,-16.282,1,0.0388,0.967,0.00316,0.128,0.0897,136.83,3,opera
48443,5dQRYJYKpQO3ZF4CTO6AQJ,Millencolin,Pennybridge Pioneers,Highway Donkey,33,148933,False,0.4,0.984,11,-2.551,0,0.0887,0.000744,0.0,0.334,0.57,134.89,4,hardcore
89254,5Mktfl3xR4CNPO0u5QZRal,Jhayco;Bad Bunny,Bájale como 7500,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,reggaeton
9919,23Ltu2EkEuP7XA8xk1SKaZ,Padre Marcelo Rossi;Padre Adriano Zandoná,Colo de Mãe,Colo de Mãe,43,304323,False,0.536,0.455,2,-11.351,1,0.0286,0.00426,0.000941,0.687,0.558,80.012,4,brazil
33962,4zDkU0cTjnoDweOQeLnBSb,August;KOUT,5 ЭЛЕМЕНТ,MAYBACH,45,168000,True,0.879,0.484,6,-6.909,1,0.206,0.346,0.0,0.124,0.54,125.898,4,emo
47412,2VN7uPrbryJ7nE2MXX3f9a,Survivor,Survivor Greatest Hits,"Burning Heart - From ""Rocky IV"" Soundtrack",68,230106,False,0.652,0.609,9,-9.684,0,0.028,0.298,8.79e-06,0.0573,0.646,98.125,4,hard-rock
61755,7I97m2087urgqViohDa1oj,MAX,Feel so right,Feel so right,20,236466,False,0.735,0.92,4,-3.404,0,0.0522,0.05,0.0,0.138,0.54,97.907,4,j-idol
50086,7DOGpaCNsjoo5jjZnkEMYH,Almafuerte,Mundo Guanaco,El Amasijo de un Gran Sueño,34,202400,False,0.543,0.774,9,-6.371,0,0.0324,0.000298,0.0,0.126,0.525,101.146,4,heavy-metal
2268,0VubuUqnJDOm2pD144598j,Neon Trees,Обратно в клас - rock,Everybody Talks,0,177280,False,0.474,0.916,8,-3.93,1,0.0624,0.00504,0.0,0.325,0.745,154.948,4,alt-rock
12961,4rhsDi7lvJ7hfYkKRnfbbM,Eason Chan,H3M,今天只做一件事,41,229880,False,0.46,0.372,8,-8.851,1,0.0456,0.834,0.0,0.135,0.595,203.94,4,cantopop
78319,5KYp0QTJ6eOycodKg9tDlj,Anstandslos & Durchgeknallt;JONA,Wenn die Welt untergeht,Wenn die Welt untergeht,33,154687,False,0.66,0.752,0,-5.996,1,0.211,0.00307,0.0,0.187,0.38,127.97,4,party
61183,4RTTcgwT6FXqDEWdraGb2n,=LOVE,僕らの制服クリスマス,ようこそ!イコラブ沼,26,243613,False,0.687,0.933,0,-2.776,0,0.0538,0.15,0.0,0.334,0.696,122.596,4,j-idol
7396,3D69cFazTiLzq7eD5xqeFw,The Bluegrass Album Band,"The Bluegrass Album, Vol. 2",Your Love Is Like A Flower,24,180333,False,0.495,0.537,11,-11.941,1,0.0321,0.423,0.00335,0.3,0.944,128.607,4,bluegrass
59676,6HWFfaD0CWF8RxO0Q4xFMp,Azooma,The Act of Eye,Act 8 - The Eyes: A Tale of Sight and Shadows,0,215301,True,0.198,0.689,6,-8.3,1,0.0397,0.00535,0.799,0.0599,0.113,172.664,3,iranian
48631,6S2YyQWrTkJG88HJRtgbWu,Operation Ivy,Operation Ivy (2007 Remaster),Officer - 2007 Remaster,32,119333,True,0.235,0.961,2,-4.784,1,0.105,0.0402,0.0425,0.0972,0.74,179.303,4,hardcore
20050,4HBZA5flZLE435QTztThqH,Ariana Grande;Justin Bieber,Stuck with U,Stuck with U (with Justin Bieber),83,228482,False,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3,dance
98079,1iFgG6BeEPTbXsAok6zYxR,Andrew Garfield;Vanessa Hudgens,"tick, tick... BOOM! (Soundtrack from the Netflix Film)",Therapy,62,164163,False,0.554,0.593,0,-5.492,1,0.215,0.207,0.0,0.0529,0.618,147.743,3,show-tunes
12659,5Wh6JTxdiNdTHq25P2tRrL,Denise Ho,艷光四射,如無意外,35,207012,False,0.646,0.435,8,-5.847,1,0.0271,0.568,0.0,0.145,0.379,110.895,3,cantopop
20274,0aVWcvdsuzZch30T2hvD1t,Sia,Christmas Music - Holiday Hits,Snowman,0,165906,False,0.716,0.511,1,-6.257,1,0.0332,0.483,0.0,0.0928,0.324,104.964,3,dance
78065,3gD88GyMS2EVa1bSX834LH,Mickie Krause,Ballermann Hits Party 2023,Jan Pillemann Otze - Goldversion 2022,0,216650,False,0.597,0.98,7,-2.075,1,0.0636,0.00427,3.51e-05,0.293,0.633,139.989,4,party
40336,39EapDoz0JHCTSDXqMgy1M,Fredy Miller,Não Mais Escravos,Não Mais Escravos,43,288141,False,0.244,0.684,10,-7.798,1,0.0384,0.0188,0.000585,0.239,0.135,73.085,4,gospel
37314,1HX9Dujo4yG0PG0thLTlAb,Rudimental;Rita Ora,The State of Pop,Summer Love,0,258140,True,0.56,0.724,1,-6.263,1,0.0458,0.174,0.00321,0.149,0.279,159.916,4,funk
13271,4pMjrQUh9K21TTrvNtHAjm,Armando,One World One Future,Radikal Bitch,12,147840,False,0.795,0.511,6,-10.648,1,0.0638,1.59e-05,0.762,0.0912,0.619,131.911,4,chicago-house
93172,0ywd9lXPKFOw9qW14SDjI3,Valentina Ponomaryova,Моей душе покоя нет,Любовь - волшебная страна,7,173453,False,0.443,0.116,7,-18.114,0,0.0495,0.959,9.33e-06,0.118,0.256,134.568,5,romance
24019,65TTNPQ1YuKPYZ9RIsiXJP,Inner City,Big Fun,Big Fun - The Classic Magic Juan Mix Remake,18,372000,False,0.7,0.85,8,-7.804,0,0.0442,0.00494,0.146,0.0447,0.686,121.921,4,detroit-techno
68922,3yDuiUhB3NHRXQ4KHRlOgC,Young Cister,Xtaciss,Chat,39,181930,True,0.83,0.364,1,-7.583,1,0.177,0.468,0.0,0.0476,0.248,140.093,4,latino
21369,0X9MmC3La4fWsaceYFHwWK,Mwuana,LA Strip Joint,LA Strip Joint,36,182383,True,0.756,0.694,9,-4.861,0,0.147,0.266,0.0,0.0929,0.702,151.932,4,dancehall
45212,67iaveb9w2ANRt3ubCgzC9,Little Symphony,Serenity,Erui,27,57142,False,0.267,0.113,0,-23.608,1,0.0571,0.841,0.848,0.113,0.199,132.049,4,guitar
32113,2MMt0H8lE5pDs4b0fZEBzT,JBABE,Play the Piano Drunk Like a Percussion Instrument Until the Fingers Begin to Bleed a Bit,Guyver,38,132234,False,0.659,0.431,0,-10.565,1,0.0333,0.116,0.307,0.0885,0.839,91.785,4,electronic
43820,26VPU8yYHcZs2II1PD0G9g,Huxley;SHE KORO,Voltaire Music Pres. V - Issue 46,Halo - Vocal Mix,0,395487,False,0.78,0.788,1,-7.476,1,0.0661,0.00332,0.0865,0.101,0.289,124.005,4,groove
570,2ZaYFNn1YQuLSVdHhanr4Q,Joshua Radin,We Were Here,Only You,56,149013,False,0.545,0.255,8,-14.844,1,0.0311,0.362,1.77e-05,0.0841,0.831,98.088,4,acoustic
27660,2Ug1U9UQiDL0sabsvcp3kR,S.P.Y,Grey Days / Shadows Of The Mind,Grey Days,17,304296,False,0.379,0.844,2,-4.633,1,0.0489,0.00477,0.923,0.119,0.13,113.348,5,drum-and-bass
90074,3Ma7En4uWNtzGAhXHVfmCY,The Platters,A Very 60s Christmas,"Rudolph, The Red Nosed Reindeer",0,112960,False,0.576,0.682,3,-4.212,1,0.0369,0.726,0.0,0.236,0.919,145.274,4,rock-n-roll
15883,4mMZANpFSbc19Ts4DpL763,keshi,GABRIEL,MILLI,56,135158,False,0.667,0.5,2,-9.837,0,0.0748,0.587,4.31e-06,0.0784,0.42,80.951,4,chill
69449,2BPNE8sQqTNhORgM1lf6Vv,Virgoun,Dua Warna Cinta,Saat Hatiku Bertanya,39,217763,False,0.614,0.718,9,-6.277,1,0.0333,0.254,0.0,0.137,0.629,87.528,4,malay
12701,4K4giRULEibP61XuMsJJRd,Eason Chan,致明日的舞,致明日的舞,44,210724,False,0.549,0.618,0,-7.961,1,0.0309,0.842,0.0,0.113,0.474,111.996,3,cantopop
3513,2kVgaOMMn0RpD1sM0Bt0eh,Baby Tate,Hip Hop & R'n'B,Yasss Queen,0,167151,True,0.738,0.471,6,-8.827,1,0.0509,0.55,0.0,0.12,0.681,163.981,4,alternative
6364,5GNwm3jX0MDAkwogL9XKby,Wiegedood,There's Always Blood At The End Of The Road,Theft and Begging,19,245269,False,0.168,0.919,3,-2.493,1,0.19,1.19e-05,0.902,0.0831,0.0355,122.604,4,black-metal
65171,16ejic4tkC645g8FwuqIHA,Jack Harlow;Drake,Totally Rap,Churchill Downs,0,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop
112603,6hVLkc1612BQeD6EQFKECm,Şanışer,Live Sessions (Sezon 1),Belki - Live,40,205640,False,0.513,0.339,4,-11.336,0,0.0321,0.0414,0.0,0.158,0.305,140.462,4,turkish
16488,5Gefb7Mgu5JNwsvumPzRM2,Joseph Haydn;Arioso Quartett Wien,Encores,"String Quartet in D Major, Op. 64 No. 5, Hob. III:63 ""The Lark"": IV. Finale. Vivace",0,140133,False,0.444,0.317,2,-18.349,1,0.0355,0.744,0.927,0.323,0.921,144.238,4,classical
48923,3knDGh1mv6t69d4gGd1y2I,2 Brothers On The 4th Floor,Domain Hardcore Vol. 6 (Mixed by Neophyte & Panic),Come Take My Hand - The Viper Remix - Edit,30,205116,False,0.449,0.963,9,-3.955,0,0.0566,0.0251,3.35e-05,0.272,0.401,172.06,4,hardcore
91802,7iAqvWLgZzXvH38lA06QZg,Queen,Bohemian Rhapsody (The Original Soundtrack),I Want To Break Free,72,223080,False,0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,4,rock
79990,3DsIu9DB0AZufrQHR4yJKL,Red Garland;Paul Chambers;Art Taylor,Red Garland's Piano,I Know Why (And So Do You),56,287613,False,0.528,0.0847,0,-16.575,0,0.0405,0.984,0.893,0.131,0.0431,111.49,4,piano
33729,3T5GLGkjTSq1dBJc8NjRCU,Calin,Svědomí,Ela,35,176202,False,0.687,0.434,10,-12.487,0,0.25,0.184,0.00103,0.163,0.65,158.056,4,emo
9287,4GPkjnD9R3I6uw7iWk5mdj,Padre Zezinho,Música Tradicional Católica,Pelos Prados e Campinas Salmo 22,47,358840,False,0.576,0.381,2,-11.719,1,0.0236,0.572,1.66e-05,0.0795,0.301,99.987,4,brazil
6121,7zuXFwL74ARL4m44jO3sWl,Gruzja,Vulgator (Priest Simulator Ost),Steampop,22,212246,False,0.482,0.942,7,-5.292,1,0.175,7.86e-05,0.00237,0.509,0.401,149.947,4,black-metal
5797,00MVmhRLK69vu0qCcgsM60,Doblecero,Rap de Jack el Destripador,Rap de Jack el Destripador,34,244298,False,0.823,0.795,3,-4.337,0,0.29,0.381,0.0,0.121,0.481,150.058,4,anime
61366,2Efi6CyAYbZxECI9B6AXxR,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,チェリーブラッサム,24,203200,False,0.634,0.806,9,-4.465,0,0.0406,0.116,5.87e-06,0.367,0.573,145.351,4,j-idol
8737,1xIZAdgEopZvLMeHQqVhbJ,The Miracles,Best Christmas Playlist Ever 2022,I'll Be Home For Christmas,0,147506,False,0.329,0.296,0,-13.569,1,0.0311,0.583,0.0,0.155,0.445,183.438,3,blues
43332,2FfGhrUNifkSRmFZ5sKtoG,Kemuel,Kemuel Worship: Filhos (Ao Vivo),Jericó - Ao Vivo,32,828000,False,0.453,0.654,5,-9.495,0,0.0929,0.0154,8.13e-06,0.689,0.237,104.031,4,groove
100577,4pG6KyiT6hwPo5YPZdH71H,Skaldik,Anarkopunk 1977,Anarkopunk 1977,35,138593,False,0.335,0.922,0,-3.947,1,0.0621,0.000835,8.88e-06,0.198,0.742,148.935,4,ska
92823,4IulREhBqdT9VVjlAJkiVG,Eva Eastwood,Lyckost,Lyckost,24,150316,False,0.371,0.909,9,-5.573,1,0.0598,0.715,1.44e-06,0.304,0.869,182.788,4,rockabilly
107194,72kGyvl69OMp9npJOJ16i4,Limahl,Dune Part 2- The Complete Fantasy Playlist,Never Ending Story,0,213120,False,0.752,0.538,11,-13.293,1,0.0315,0.0629,8.8e-05,0.0767,0.752,123.028,4,synth-pop
111271,740zSgBv6PHOGAw04Ta2J2,Jay-Jay Johanson,Kings Cross,Heard Somebody Whistle,51,183880,False,0.704,0.668,6,-10.795,1,0.129,0.538,0.137,0.0849,0.784,111.145,4,trip-hop
22010,5ohfpKB5tt275f4Y4lQ9F7,Slayer,Reign In Blood (Expanded),Angel Of Death,60,291773,False,0.326,0.995,1,-4.38,1,0.147,9.41e-05,0.386,0.145,0.092,105.459,4,death-metal
23094,1lrUQn3fJDL2DqDf1EccbZ,Disciples,House Anthems,On My Mind,3,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,deep-house
71091,7IMnJ5f7mRoGTtf8TPAILw,Volbeat,Halloween Party 2022,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3,metal
83068,0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,Instagram,Instagram,66,184558,True,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,4,progressive-house
67971,2dxdzWwLl3nP0SZImUK2A0,Ñejo & Dalmata,Reggeaton Imperdible,Pasarela,0,227466,False,0.798,0.821,7,-6.143,1,0.0596,0.0985,5.84e-06,0.178,0.526,95.004,4,latin
80958,0QGTtWj9Cwf5NaNEzRDQEI,Jubin Nautiyal;Gourov Dasgupta,"Tu Banke Hawa (From ""Dhokha Round D Corner"")","Tu Banke Hawa (From ""Dhokha Round D Corner"")",56,288020,False,0.273,0.588,1,-9.564,0,0.0579,0.265,0.000307,0.178,0.138,88.045,4,pop-film
92741,4lwHv5QQ8qbP6rpPP7pg86,Charlie Rich,SUPER HITS,On My Knees - Previously Released Material,26,192026,False,0.584,0.391,8,-11.36,1,0.0273,0.845,7.66e-06,0.213,0.611,114.963,4,rockabilly
51353,6E6BCsQHXDAdXsrL7zV71N,The Yellow Diary;Shilpa Rao,Roz Roz,Roz Roz,63,218550,False,0.653,0.446,0,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,4,hip-hop
21294,2pYcCxTKRBJldhObRPyNQd,Medina,Där palmerna bor,Där palmerna bor,39,225226,False,0.861,0.814,6,-5.991,1,0.0625,0.247,0.0,0.0801,0.766,125.067,4,dancehall
2768,6gYx4SBZz99Lwn6V5iDll9,Porcupine Tree,Deadwing,Arriving Somewhere But Not Here,51,722200,False,0.377,0.789,2,-5.032,0,0.0504,0.016,0.705,0.245,0.048,159.965,4,alt-rock
10561,62dsowDPBOpK7yGDckeOcG,Huda Hudia;DJ30A,Calabass,Calabass,12,241818,False,0.765,0.889,11,-3.418,1,0.0486,0.000159,0.625,0.0603,0.337,132.005,4,breakbeat
88962,4vfzROmNsxedKICcHod5Rh,Ini Kamoze,On Your 90's Radio,Here Comes the Hotstepper,58,244813,False,0.852,0.537,7,-7.424,1,0.114,0.0328,0.000248,0.229,0.483,100.369,4,reggae
66220,4kFLqDirYE7nMHEMJQqbqh,Koo Koo Kanga Roo,Rad-Trospective,What's That You Say?,16,144303,False,0.58,0.974,7,-5.895,1,0.0658,0.0148,3.23e-05,0.479,0.654,157.954,4,kids
21084,18DsVnI5lVGCH0AHA5YiIx,Sean Paul;Dua Lipa,Girls Night,No Lie,1,221176,False,0.742,0.883,7,-2.862,1,0.118,0.0468,0.0,0.206,0.464,102.044,4,dancehall
30854,1AQH4K1OX1KHbTt5ojMonp,Mandragora,Disc 1,Codeine,58,329125,False,0.495,0.532,1,-8.846,0,0.0528,0.0227,0.354,0.331,0.0514,140.004,4,edm
98524,1LZik4eONOZd2wuvHVdbmz,Bebe Neuwirth,Chicago The Musical (New Broadway Cast Recording (1997)),I Can't Do It Alone (Reprise),24,40533,False,0.334,0.0551,10,-18.918,1,0.0491,0.862,0.0,0.119,0.448,164.618,1,show-tunes
36701,3t9AQbyfGnVbe3xuTg9PEX,Vendredi sur Mer,Premiers émois,La femme à la peau bleue,56,206546,False,0.673,0.557,11,-6.645,0,0.0446,0.502,0.519,0.369,0.282,99.972,4,french
14519,2W4YAZoOkkEDbTWZ9ICME3,The Kiboomers,Top 30 Baby Songs,Teddy Bear Teddy Bear,37,65179,False,0.925,0.395,0,-9.129,1,0.0424,0.837,2.23e-06,0.352,0.962,100.005,4,children
103311,7ELBrwTEtkllr2xyxS8QNO,Aloe Blacc,Weihnachtslieder 2022,The Christmas Song,0,196853,False,0.57,0.0696,6,-13.124,1,0.0504,0.888,0.0,0.11,0.182,139.348,4,soul
47824,36MTiIMLW5v70S5cZIWRm3,Titãs,Cabeça Dinossauro,Polícia,36,128933,False,0.627,0.804,9,-11.551,1,0.0312,0.0124,0.0,0.316,0.851,99.693,4,hard-rock
46018,5PDUqXNuQQhhRwwA85EjE1,Dj Promo,Falta,Falta,30,69362,False,0.685,0.572,6,-8.112,1,0.0993,0.516,0.816,0.24,0.586,142.366,4,happy
12643,2cMwVNzyx7hihJfwF91Rv7,Chilam,De Ja Vu,永遠愛著你,20,477280,False,0.361,0.432,0,-8.09,1,0.044,0.188,0.0,0.102,0.277,129.653,4,cantopop
95506,5H16IgOmwLrs4nwwmiU4XZ,Grupo Galé,Después Del Silencio,Y Un Día Te Fuiste,29,264706,False,0.522,0.735,9,-12.97,0,0.0483,0.367,3.29e-05,0.0544,0.933,180.805,4,salsa
111973,6FiGij3qu2ZnUQfudLrxLP,The Herbaliser;Stac,Bring out the Sound,Over & Over,17,224200,False,0.531,0.61,1,-6.54,1,0.0261,0.133,0.000135,0.107,0.147,92.965,4,trip-hop
