track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,raw_dataset_genre,preview_url,artwork_url
5MYPzdIWgx3pMLRGlq2fVq,Zack Tabudlo,Asan Ka Na Ba,Asan Ka Na Ba,73,241132,False,0.676,0.768,5,-5.695,0,0.0294,0.149,0.00147,0.345,0.493,105.999,4,Disco,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/4/6/7/0/467c69309ff6b5f160a66c1053c56f4a.mp3?hdnea=exp=1785601246~acl=/api/1/1/4/6/7/0/467c69309ff6b5f160a66c1053c56f4a.mp3*~data=user_id=0,application_id=42~hmac=f992ac62c5b36f797f47aae29fe746a8bde14c7e67174558a3eebdf5795b3047",https://cdn-images.dzcdn.net/images/cover/d54a5fae6091ed5b637de95b2a899c4c/250x250-000000-80-0-0.jpg
2Qw1KFrJ1q6qHXxWGh51kC,Boyce Avenue,"Cover Sessions, Vol. 3",A Thousand Years,56,263710,False,0.41,0.221,5,-11.673,1,0.0315,0.768,0.0,0.106,0.228,139.529,3,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/4/b/0/24b736613d15a1fac80ef96df78655e1.mp3?hdnea=exp=1785601246~acl=/api/1/1/2/4/b/0/24b736613d15a1fac80ef96df78655e1.mp3*~data=user_id=0,application_id=42~hmac=bc6346af09a798e59e85d426b2896ed719ec51574b6334c880ae42086c8de281",https://cdn-images.dzcdn.net/images/cover/dbc0055f569d36f813f37e8d55583c0a/250x250-000000-80-0-0.jpg
66V40iz2mphPbYvuJVj13i,Thomas Daniel,drivers license,drivers license,56,246345,False,0.439,0.217,2,-13.166,1,0.0413,0.933,0.0,0.126,0.373,144.413,4,acoustic,acoustic,,
4Bo6FwC7Oe9zywSZc6q7hO,Jason Mraz,YES!,Love Someone,59,257173,False,0.582,0.347,7,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/7/1/e/0/71e4583a557df5a49c82bd466d818ce4.mp3?hdnea=exp=1785601249~acl=/api/1/1/7/1/e/0/71e4583a557df5a49c82bd466d818ce4.mp3*~data=user_id=0,application_id=42~hmac=63851b393e10237af08ee38c558d695a1dfd03c6a537f353e4529dce6455e53d",https://cdn-images.dzcdn.net/images/cover/f85b47347daff4c331ec1c96ad5eec1f/250x250-000000-80-0-0.jpg
6Xbi3gOwMal0Ds3ETvBBwe,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,False,0.426,0.127,6,-13.287,1,0.0648,0.863,4.3e-06,0.0993,0.149,62.535,5,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/8/a/4/0/8a436a9ff57c7c262a2776143feb1d08.mp3?hdnea=exp=1785601246~acl=/api/1/1/8/a/4/0/8a436a9ff57c7c262a2776143feb1d08.mp3*~data=user_id=0,application_id=42~hmac=73a16fed7b826431f55654476629efaaddd37935cf72975825a7715496bbe6d6",https://cdn-images.dzcdn.net/images/cover/21170b7b3fee9c84d56e5bc2298bf1f6/250x250-000000-80-0-0.jpg
6QXolVfFVjUHPp5TVzsjIF,Aaron Espe,Only Time,Only Time,56,178546,False,0.696,0.261,9,-12.107,0,0.0361,0.737,1.24e-05,0.11,0.361,136.053,3,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/8/2/0/582eb53d7f5c867c0d51b6e097c69732.mp3?hdnea=exp=1785601246~acl=/api/1/1/5/8/2/0/582eb53d7f5c867c0d51b6e097c69732.mp3*~data=user_id=0,application_id=42~hmac=0447d144fb5da10216569bddc21c26a6ba7b376d77906d1bde3dae2873b01ba1",https://cdn-images.dzcdn.net/images/cover/77c530fe5248d166b171dc1ecdbec952/250x250-000000-80-0-0.jpg
71ehTADpxs85ULrZgSEKCy,A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,False,0.549,0.24,0,-7.778,1,0.0338,0.947,0.0,0.106,0.167,119.58,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/4/a/8/0/4a86dde5995e4ced2a89d264c4731f50.mp3?hdnea=exp=1785601246~acl=/api/1/1/4/a/8/0/4a86dde5995e4ced2a89d264c4731f50.mp3*~data=user_id=0,application_id=42~hmac=c536ec359af962d0189c14565d246c0a2d2a8c99afa0b0e7039c2ac44281d03f",https://cdn-images.dzcdn.net/images/cover/8e0e06634102fe0254bd596f9807b1cf/250x250-000000-80-0-0.jpg
4zYkSXrfgJyrNkNv3mTiIZ,Roses & Frey,Dance Monkey,Dance Monkey,51,197850,False,0.541,0.192,0,-13.995,0,0.0282,0.893,0.0,0.193,0.317,139.938,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/0/2/8/0/0289693e7402526bf231c75ae5a3da1a.mp3?hdnea=exp=1785601246~acl=/api/1/1/0/2/8/0/0289693e7402526bf231c75ae5a3da1a.mp3*~data=user_id=0,application_id=42~hmac=c8ba18d5429bf207e40233d979b188a6d46d020cf6eb50dea760d86fabf8b6bb",https://cdn-images.dzcdn.net/images/cover/516e0072c081c7566d412a7535f07342/250x250-000000-80-0-0.jpg
1nFJAKHt0jgzVogbNJT3Zz,Parachute,Parachute,Ocean,48,222400,False,0.662,0.711,5,-4.924,1,0.0279,0.0686,1.17e-05,0.085,0.352,119.989,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/6/b/7/0/6b7e459fc614983ed0552367fa76ac0b.mp3?hdnea=exp=1785601249~acl=/api/1/1/6/b/7/0/6b7e459fc614983ed0552367fa76ac0b.mp3*~data=user_id=0,application_id=42~hmac=8d5dfe1c39c80d834a359e1e99e5a52c5b5354311da683c1265a39c82e5fa46a",https://cdn-images.dzcdn.net/images/cover/014b46dcde949838b72d0bb4e1ecb4da/250x250-000000-80-0-0.jpg
1RZkqIEM5aV000fKgz9J46,Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,False,0.665,0.185,1,-13.852,1,0.0381,0.913,0.0,0.334,0.458,82.474,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/6/5/3/0/6532b322000bc2619a850ea0f4dcdbaa.mp3?hdnea=exp=1785601247~acl=/api/1/1/6/5/3/0/6532b322000bc2619a850ea0f4dcdbaa.mp3*~data=user_id=0,application_id=42~hmac=108586ee5d2668f1ccb097903a8710fe0acb39ade77125663ed0d5b077667d89",https://cdn-images.dzcdn.net/images/cover/c9335bf577be369c8b387e4f10e8985b/250x250-000000-80-0-0.jpg
0n3E6m57nDZJDyUHllaMDp,The Mayries,Back For Good,Back For Good,54,194667,False,0.591,0.175,6,-12.959,1,0.038,0.927,0.0,0.133,0.352,139.902,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/9/a/0/0/9a00e38e21ac64cf57b26d6de583c551.mp3?hdnea=exp=1785601247~acl=/api/1/1/9/a/0/0/9a00e38e21ac64cf57b26d6de583c551.mp3*~data=user_id=0,application_id=42~hmac=dcb623b8020f10c03afca6deade0d5a15fe0d35b74bc33b3fc657ecbff4964b2",https://cdn-images.dzcdn.net/images/cover/c9184474b777b08d92d663e24db9e3f0/250x250-000000-80-0-0.jpg
2gBYjMXW65daBB1elr68JK,Canyon City,OK,OK,55,212400,False,0.489,0.183,0,-14.769,1,0.033,0.907,3.95e-05,0.106,0.486,79.961,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/5/c/0/a5ca8f844919d53c24543de5144df43a.mp3?hdnea=exp=1785601248~acl=/api/1/1/a/5/c/0/a5ca8f844919d53c24543de5144df43a.mp3*~data=user_id=0,application_id=42~hmac=6a9d915d472fff572793710580f98be4942be38e0657b7502ce3f0b845d94f9d",https://cdn-images.dzcdn.net/images/cover/50edb957dc8d188f742eac908c3664ca/250x250-000000-80-0-0.jpg
1FF6TogE9ELY71XnLPoEv6,Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,False,0.618,0.083,4,-23.665,1,0.057,0.745,0.000123,0.146,0.597,90.865,4,Dance,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/0/4/0/0/04005f2a40dba01856dcf5bbac664480.mp3?hdnea=exp=1785601248~acl=/api/1/1/0/4/0/0/04005f2a40dba01856dcf5bbac664480.mp3*~data=user_id=0,application_id=42~hmac=e4e1ccd8527a831ef1ba0f931e32c33187f6eebbf2c19c8673c86d5a18a74e65",https://cdn-images.dzcdn.net/images/cover/e8bab42ae3743fedf98cc4fc3a9ee354/250x250-000000-80-0-0.jpg
6G8xunNOicxhPPq9sG2raG,Boyce Avenue,"Cover Sessions, Vol. 6",Hey There Delilah,49,230868,False,0.664,0.319,0,-8.149,0,0.0271,0.862,0.0,0.121,0.258,105.036,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/4/5/6/0/456eab55d77ad029d0dc8b279e476656.mp3?hdnea=exp=1785601250~acl=/api/1/1/4/5/6/0/456eab55d77ad029d0dc8b279e476656.mp3*~data=user_id=0,application_id=42~hmac=ce1ff010771d5b4e3bf24d7b29ca6e70b780a519093d3a885002f3d5babf818d",https://cdn-images.dzcdn.net/images/cover/f204b499176f180ba10723689066fd39/250x250-000000-80-0-0.jpg
6LsHKNorX6fPBNcGxU1jQZ,Andrew Foy;Renee Foy,Arcade,Arcade,37,186738,False,0.408,0.266,10,-12.9,0,0.0404,0.875,0.000498,0.104,0.35,143.651,4,Dance,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/4/7/7/0/47700f1dbdf8c569d38ee62ff4972956.mp3?hdnea=exp=1785601249~acl=/api/1/1/4/7/7/0/47700f1dbdf8c569d38ee62ff4972956.mp3*~data=user_id=0,application_id=42~hmac=0832d5a00def9df618ea1cfcc9a9cdd5f67790910870d73ca842e498d160b52d",https://cdn-images.dzcdn.net/images/cover/1176319d9c08da75ac448d1d1cbca65f/250x250-000000-80-0-0.jpg
1uxm47Qn1JhUWZHQfcY6w1,Kina Grannis,Yellow,Yellow,52,193536,False,0.623,0.132,0,-13.668,1,0.035,0.893,0.0,0.217,0.266,82.105,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/3/5/b/0/35b44e34714bf38cd45c06a45b35ff46.mp3?hdnea=exp=1785601251~acl=/api/1/1/3/5/b/0/35b44e34714bf38cd45c06a45b35ff46.mp3*~data=user_id=0,application_id=42~hmac=2e3db5bd96ee014e6f5e484413c67ee223e50b73c5e7c0be157f73fdd87de349",https://cdn-images.dzcdn.net/images/cover/58fa341837a94f4c3f30b66a49dccf14/250x250-000000-80-0-0.jpg
2nBrIzKacrNdIxs90FlsT1,Roses & Frey,Wake Me Up,Wake Me Up,58,196819,False,0.494,0.214,7,-11.041,1,0.0363,0.92,1.07e-05,0.107,0.35,125.981,3,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/3/e/5/0/3e5aa18ca134a6c3c24c7f22f9fab16f.mp3?hdnea=exp=1785601254~acl=/api/1/1/3/e/5/0/3e5aa18ca134a6c3c24c7f22f9fab16f.mp3*~data=user_id=0,application_id=42~hmac=745a43857b81f6c4841ced2cc92047332e90ae2d1160b3474072c71110011bdf",https://cdn-images.dzcdn.net/images/cover/bfdf788c6308338734693cf0e8da432a/250x250-000000-80-0-0.jpg
5mdjfBsyzl78NQI4sI4IzR,Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,False,0.374,0.183,9,-13.225,1,0.0281,0.897,0.0387,0.109,0.134,82.042,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/8/7/5/0/875927aecfda3fbe77725a24d7017f92.mp3?hdnea=exp=1785601252~acl=/api/1/1/8/7/5/0/875927aecfda3fbe77725a24d7017f92.mp3*~data=user_id=0,application_id=42~hmac=13e1555ebe1e7e8a3ecbbe7a786aa06bf6a71cfe71c4bf122de91ef4d851e592",https://cdn-images.dzcdn.net/images/cover/cd10136fc842e3c458a0eb640568d3b1/250x250-000000-80-0-0.jpg
7mQmu0JSoEyYU763IJXhIA,Jon Bryant,Headphones,Headphones,56,204998,False,0.559,0.455,5,-8.937,1,0.0306,0.421,2.08e-06,0.103,0.396,159.985,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/6/7/0/267c045fd3e26e275a294ee2decb3d61.mp3?hdnea=exp=1785601249~acl=/api/1/1/2/6/7/0/267c045fd3e26e275a294ee2decb3d61.mp3*~data=user_id=0,application_id=42~hmac=fc16046bc64ce2a4972582b790e7708c77c17350a89bfe86fedf2fed85706d5d",https://cdn-images.dzcdn.net/images/cover/52e40cf1451bef0a14751deedc002238/250x250-000000-80-0-0.jpg
08feveJTNL1OMLSrdoHQ6Q,The Rescues,Teenage Dream,Teenage Dream,46,219093,False,0.642,0.408,10,-8.168,1,0.0396,0.729,0.0,0.185,0.411,119.81,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/f/5/b/0/f5b64b09c3ba3e2d18e7803aec962db6.mp3?hdnea=exp=1785601249~acl=/api/1/1/f/5/b/0/f5b64b09c3ba3e2d18e7803aec962db6.mp3*~data=user_id=0,application_id=42~hmac=5dee2eeefbd8dd813ca2a2a12544436262baea87181a6d21bc24cacc558c2c7e",https://cdn-images.dzcdn.net/images/cover/3c7e8074f8a5b37e333e74723117b9a1/250x250-000000-80-0-0.jpg
4ngv7whSPSAwD8ZP3zMHsd,Ivan & Alyosha,The Worth Of The Wait,The Worth Of The Wait,55,171800,False,0.48,0.618,2,-7.335,1,0.0501,0.844,8.93e-05,0.325,0.344,82.051,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/8/0/0/2803a47b21daec771a80e0de66852e26.mp3?hdnea=exp=1785601249~acl=/api/1/1/2/8/0/0/2803a47b21daec771a80e0de66852e26.mp3*~data=user_id=0,application_id=42~hmac=1878656f9cca952fe2040129bd35c461de4907af8f5ffaac7a1ff9a8f9cce8d5",https://cdn-images.dzcdn.net/images/cover/5867cdd4fdd4e290a597051ef04ed2dc/250x250-000000-80-0-0.jpg
24UxG3p1Ghtc5ejJtGBoeL,Kina Grannis,Can't Help Falling In Love (Piano Version),Can't Help Falling In Love - Piano Version,54,211624,False,0.271,0.0937,0,-15.035,1,0.0367,0.939,0.0,0.108,0.147,164.721,5,Filmes/Games,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/e/d/b/0/edb0a7c5b5a493b86f5d378df6cb3e9b.mp3?hdnea=exp=1785601249~acl=/api/1/1/e/d/b/0/edb0a7c5b5a493b86f5d378df6cb3e9b.mp3*~data=user_id=0,application_id=42~hmac=df305a94a30f1ae30cb4a1fc8b6e708506784081d745f86373206babb9ea5c75",https://cdn-images.dzcdn.net/images/cover/8b4579d25a6a56b7f95d418a4fb82e33/250x250-000000-80-0-0.jpg
4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,False,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/c/1/2/0/c1207f7e42e55eeb3a31ef14a98512a3.mp3?hdnea=exp=1785601249~acl=/api/1/1/c/1/2/0/c1207f7e42e55eeb3a31ef14a98512a3.mp3*~data=user_id=0,application_id=42~hmac=87b4ddf8a511578ffa4caf07d0f7817aa5b763b295e75f680ee1253f142a8730",https://cdn-images.dzcdn.net/images/cover/ff916a320e9cb8a155b233b36c46be06/250x250-000000-80-0-0.jpg
5xQTEPjGsLuvwnnvyK3fAA,Chord Overstreet,Love You To Death,Love You To Death,49,199459,False,0.574,0.344,4,-8.995,1,0.0345,0.421,0.0,0.0804,0.0987,147.924,3,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/c/e/b/0/ceba907aecb6722289f7e7c8d2a3a086.mp3?hdnea=exp=1785601249~acl=/api/1/1/c/e/b/0/ceba907aecb6722289f7e7c8d2a3a086.mp3*~data=user_id=0,application_id=42~hmac=d2659a3cbc2001ed40effe148475979d83af6e2bbf79a756fceaed52c0e5b9aa",https://cdn-images.dzcdn.net/images/cover/05c46a179319d2b3f247348403f6642c/250x250-000000-80-0-0.jpg
3Mq1SOKwAPYgE0ZtPzvWZZ,Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,False,0.647,0.298,3,-7.91,1,0.0311,0.861,0.0,0.12,0.31,106.244,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/e/e/e/0/eee4c0c67bc220dfa2ec334ba8ec3b4f.mp3?hdnea=exp=1785601249~acl=/api/1/1/e/e/e/0/eee4c0c67bc220dfa2ec334ba8ec3b4f.mp3*~data=user_id=0,application_id=42~hmac=e3286c1ede1991dbe35c50fea9b4fdfb3b903757b2965482a2926998081a0c42",https://cdn-images.dzcdn.net/images/cover/d8ddb47c75b63102fd345e7e2a9e9613/250x250-000000-80-0-0.jpg
38ssTLOvoZyL4CLa4ImDG9,Kina Grannis;Imaginary Future,What a Wonderful World,What a Wonderful World,51,137066,False,0.486,0.0399,0,-21.56,1,0.0405,0.953,8.74e-06,0.115,0.155,95.066,3,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/c/8/3/0/c834fb9ae4eebaf748e3cce7c282736b.mp3?hdnea=exp=1785601250~acl=/api/1/1/c/8/3/0/c834fb9ae4eebaf748e3cce7c282736b.mp3*~data=user_id=0,application_id=42~hmac=9853ec2199d6eb1c939297b1bb9f55092c0fb9a63703fffdd889e2d1bb009c18",https://cdn-images.dzcdn.net/images/cover/9b21a7de1f0cf05c9c20d64885fb971d/250x250-000000-80-0-0.jpg
0njuNwIyB3DoBHC0SFUkOr,Andrew Foy;Renee Foy,You Broke Me First,You Broke Me First,39,128798,True,0.734,0.0423,4,-24.831,1,0.0583,0.916,0.0,0.108,0.14,123.905,4,Dance,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/b/3/5/0/b3517d0b1ae3e0931a0d41f303a4782a.mp3?hdnea=exp=1785601250~acl=/api/1/1/b/3/5/0/b3517d0b1ae3e0931a0d41f303a4782a.mp3*~data=user_id=0,application_id=42~hmac=cd5649f232d05f2502fa234280ccf24875154b7830892da64d241e01f29cdb0a",https://cdn-images.dzcdn.net/images/cover/8ce49df1a8d355860487cf67ccfe6d60/250x250-000000-80-0-0.jpg
5sdliaZjk3rVGuT13UVhxn,Joshua Hyslop,Echos,Long Way Down,60,257972,False,0.711,0.231,2,-13.033,1,0.0346,0.832,0.00115,0.105,0.186,125.062,4,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/c/3/1/0/c31dc7abe7b07d23d9ca718b3e2a3ca5.mp3?hdnea=exp=1785601250~acl=/api/1/1/c/3/1/0/c31dc7abe7b07d23d9ca718b3e2a3ca5.mp3*~data=user_id=0,application_id=42~hmac=8a8a24dc61defa3158ca31cc50e8d6eebf759bb0a1dafdf6bc866b1b859af3d0",https://cdn-images.dzcdn.net/images/cover/625756f091c7007a9ba953b86a8c40b0/250x250-000000-80-0-0.jpg
2Dz5WpEWA0vhnMmEPYiZ2y,Parachute,Losing Sleep,She Is Love,60,146066,False,0.629,0.174,6,-9.697,1,0.141,0.616,0.0,0.118,0.305,134.295,1,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/e/6/4/0/e646a00c1b462f41b26322d710371250.mp3?hdnea=exp=1785601250~acl=/api/1/1/e/6/4/0/e646a00c1b462f41b26322d710371250.mp3*~data=user_id=0,application_id=42~hmac=0725d2ab1b865adab625b80aa227729d7ecbd1e8c2741f6c5347a3fba2c221a9",https://cdn-images.dzcdn.net/images/cover/6310c1290714aa0203ffa3d21ea6f077/250x250-000000-80-0-0.jpg
5w8Cu20Yt1ZNQuVdcafTYC,Phillip LaRue,The Meaning,Marigold,53,172708,False,0.615,0.406,6,-12.619,1,0.0358,0.541,1.67e-05,0.0982,0.541,166.035,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/a/5/0/5a54a4b96ace269c55e8472b329e649a.mp3?hdnea=exp=1785601254~acl=/api/1/1/5/a/5/0/5a54a4b96ace269c55e8472b329e649a.mp3*~data=user_id=0,application_id=42~hmac=dd07aa4fb6c715baf0953d0d7bd375c93e06fc4ba2cb69be553f78bc9a0a2008",https://cdn-images.dzcdn.net/images/cover/91663ced7df46d8e1ea57b1c7ae3275d/250x250-000000-80-0-0.jpg
1FHCU1rDAeaPsBW9byjJ0Q,krissy & ericka,Twelve: Fifty One (International Version),12:51,64,246280,False,0.503,0.357,3,-9.36,1,0.0272,0.727,0.0,0.128,0.438,136.135,4,acoustic,acoustic,,
0x26yM2rrvtoHGRXXzppx3,Takehara Pistol,リョウメンシダ/サンサーラ,サンサーラ,34,331984,False,0.45,0.183,2,-9.003,1,0.0309,0.762,3.41e-06,0.11,0.219,61.192,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/e/1/e/0/e1e1b3bbec03ba851d4baaa16da39290.mp3?hdnea=exp=1785601252~acl=/api/1/1/e/1/e/0/e1e1b3bbec03ba851d4baaa16da39290.mp3*~data=user_id=0,application_id=42~hmac=7f88e75b5c4372af83a1e6e7b9a2683b1cd49d546ae32c42cf0ef401fba39bb9",https://cdn-images.dzcdn.net/images/cover/b15b3b4445b38af76bb587a420f55b64/250x250-000000-80-0-0.jpg
0Kt5AHOpQAkEsHAuPeB0le,Allman Brown;Liz Lawrence,1000 Years,Sons and Daughters,50,216052,False,0.525,0.461,5,-9.489,0,0.0878,0.775,2.14e-06,0.362,0.202,147.997,4,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/9/1/0/5913db9cf0845cc157c2ff8379016eff.mp3?hdnea=exp=1785601260~acl=/api/1/1/5/9/1/0/5913db9cf0845cc157c2ff8379016eff.mp3*~data=user_id=0,application_id=42~hmac=92652fed54c1cf06c970b950087dacaa16a4ec249abc326fddf9440082b7e44d",https://cdn-images.dzcdn.net/images/cover/c9979893ae31fac2144051c0c76e4836/250x250-000000-80-0-0.jpg
07m8PuXxxv5J4qPEDq6ZkK,Ben Rector,Brand New,Brand New,65,243933,False,0.555,0.934,9,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/f/3/5/0/f35b18bdcc84c11f41e9228543208bb5.mp3?hdnea=exp=1785601263~acl=/api/1/1/f/3/5/0/f35b18bdcc84c11f41e9228543208bb5.mp3*~data=user_id=0,application_id=42~hmac=41fa7dc93fd286df3680c706c1bcf52b668abc656250fb6db1ca211c3db97c88",https://cdn-images.dzcdn.net/images/cover/4287fe956054227aaab75bba749c95a8/250x250-000000-80-0-0.jpg
1YjMWOorkBaP4MdKkKtp4y,The Weepies;Deb Talan;Steve Tannen,Say I Am You,Gotta Have You,56,199786,False,0.678,0.363,11,-10.9,1,0.0318,0.872,0.000101,0.0798,0.543,75.004,5,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/a/f/0/dafdc082a573c3dc305ba986207a1f2b.mp3?hdnea=exp=1785601265~acl=/api/1/1/d/a/f/0/dafdc082a573c3dc305ba986207a1f2b.mp3*~data=user_id=0,application_id=42~hmac=7f01c2943073f6adb191c7633a170a97add90fa108d73f867b675b035cc054ef",https://cdn-images.dzcdn.net/images/cover/69c7916fa2b2c4cf24fc19a7bf3f7262/250x250-000000-80-0-0.jpg
0KF5nzdiqZlxVK68MPITst,Ben Rector,Brand New,"30,000 Feet",57,256933,False,0.555,0.452,0,-9.636,1,0.0554,0.694,0.0,0.0595,0.321,179.921,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/b/9/0/db9509c1ea17f2ae7d8bb9d1d83e7d60.mp3?hdnea=exp=1785601260~acl=/api/1/1/d/b/9/0/db9509c1ea17f2ae7d8bb9d1d83e7d60.mp3*~data=user_id=0,application_id=42~hmac=2edba2fb5468a1f7c5d70e6585a7b81b5021b3cb51c66d4104c3635b9452384a",https://cdn-images.dzcdn.net/images/cover/4287fe956054227aaab75bba749c95a8/250x250-000000-80-0-0.jpg
1pV4cJaYl9ovK0GcSjH1hy,Eddy Tyler,Guitar Instrumental Covers,A Thousand Years,43,279916,False,0.586,0.396,10,-9.953,1,0.0319,0.896,0.543,0.0992,0.16,142.591,3,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/1/5/0/a15e9dfc8afa5f578af6dc62df2e65af.mp3?hdnea=exp=1785601260~acl=/api/1/1/a/1/5/0/a15e9dfc8afa5f578af6dc62df2e65af.mp3*~data=user_id=0,application_id=42~hmac=69434d8ba8e0e4beed7bc36799650a5659b34829a536728e5f205f730643f4eb",https://cdn-images.dzcdn.net/images/cover/c4ffbcf2f884119230cab7f3c1102bdc/250x250-000000-80-0-0.jpg
2fSIF8CJhoc9CJhF9vJDXp,Ray LaMontagne,Trouble,Jolene,64,250866,False,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/f/0/2cf937a263906948beedfb08f7397cbc.mp3?hdnea=exp=1785601261~acl=/api/1/1/2/c/f/0/2cf937a263906948beedfb08f7397cbc.mp3*~data=user_id=0,application_id=42~hmac=d38b3ba486696d6c3067487bbb99de94cdd68d90e02adafde78975c848f84625",https://cdn-images.dzcdn.net/images/cover/1367a0016056941feda2647b8a564493/250x250-000000-80-0-0.jpg
6J0bdIZElZMymahgVWRE9B,Eddie Vedder,Into The Wild (Music For The Motion Picture),No Ceiling,58,94053,False,0.724,0.652,3,-6.869,1,0.0247,0.46,0.000142,0.101,0.75,106.911,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/2/6/0/a26635ef57028f00c0a00040d646c123.mp3?hdnea=exp=1785601260~acl=/api/1/1/a/2/6/0/a26635ef57028f00c0a00040d646c123.mp3*~data=user_id=0,application_id=42~hmac=b5e8253085c8d32252aa6c8fedb5150fabf5e214f1bede0af2a3f4f914016971",https://cdn-images.dzcdn.net/images/cover/cb6767337e9806f133330c4a7698bdd4/250x250-000000-80-0-0.jpg
5sVyefkGgQeYCgnqr4KslQ,Joy Williams,Front Porch,Front Porch,64,231813,False,0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,4,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/1/a/2/0/1a29699c2a1d4902b1959919824979e2.mp3?hdnea=exp=1785601261~acl=/api/1/1/1/a/2/0/1a29699c2a1d4902b1959919824979e2.mp3*~data=user_id=0,application_id=42~hmac=aa1b88b1024a52c417c3b865db5eb54d063d368b0da8397a0e98803cb17440ea",https://cdn-images.dzcdn.net/images/cover/426c803e1bf1849a6066afd6d011e406/250x250-000000-80-0-0.jpg
1MGIxsVtqK2npdPmI8Dj0D,Days N Daze,Rogue Taxidermy,Goodbye Lulu,35,150047,True,0.544,0.839,5,-8.991,1,0.0568,0.784,0.0,0.341,0.967,87.609,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/3/a/a/0/3aa4c6a6b2803b929e7d23ffb218916c.mp3?hdnea=exp=1785601260~acl=/api/1/1/3/a/a/0/3aa4c6a6b2803b929e7d23ffb218916c.mp3*~data=user_id=0,application_id=42~hmac=4aaa40395e277f68aeda90255c08f49b4be790f771e95ace8d897316706029f5",https://cdn-images.dzcdn.net/images/cover/ed68acd3279b1a1410baca7d0b3897bb/250x250-000000-80-0-0.jpg
